journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_postalcode;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_postalcode;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
5492444;8cc48b65-76df-4b5e-9d17-e21590c9851d;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.42;48.91;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.38;48.93;93027;93120;93;La Courneuve (93);Ile-De-France Mobilites;France;1;C;5456;11;OUI
5500672;16eea824-949b-4ca7-becf-1ce7fc4ccb0c;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.59;48.77;77373;77340;77;Pontault-Combault (77);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.82;48.84;77018;77700;77;Bailly-Romainvilliers (77);Ile-De-France Mobilites;France;1;C;26171;28;OUI
5500674;258287a4-11e9-4c6c-994b-52bced46e509;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.12;48.68;91272;91190;91;Gif-sur-Yvette (91);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.33;48.64;91549;91700;91;Sainte-Geneviève-des-Bois (91);Ile-De-France Mobilites;France;1;C;25645;34;OUI
5500669;16eea824-949b-4ca7-becf-1ce7fc4ccb0c;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.59;48.77;77373;77340;77;Pontault-Combault (77);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.82;48.84;77018;77700;77;Bailly-Romainvilliers (77);Ile-De-France Mobilites;France;1;C;26171;27;OUI
5492445;8cc48b65-76df-4b5e-9d17-e21590c9851d;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.42;48.91;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.38;48.93;93027;93120;93;La Courneuve (93);Ile-De-France Mobilites;France;1;C;3578;13;OUI
5493714;a878c58b-d28f-4f2e-9e58-2f0880c3ff73;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.81;48.90;77171;77450;77;Esbly (77);Ile-De-France Mobilites;France;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.28;48.76;92019;92290;92;Châtenay-Malabry (92);Ile-De-France Mobilites;France;1;C;54773;61;OUI
5511584;31d5c8dc-f74f-42aa-b0b1-0b45e1439a60;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.36;48.66;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;1;C;42087;43;OUI
5492453;4efd84b5-cbb4-428e-9cab-2371176a7589;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.56;48.82;93051;93160;93;Noisy-le-Grand (93);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.53;48.77;94071;94370;94;Sucy-en-Brie (94);Ile-De-France Mobilites;France;1;C;10025;23;OUI
5493708;98989eb9-4153-420f-97c8-96167085880c;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.25;48.83;92012;92100;92;Boulogne-Billancourt (92);Ile-De-France Mobilites;France;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.29;48.66;91685;91700;91;Villiers-sur-Orge (91);Ile-De-France Mobilites;France;1;C;28565;41;OUI
5500673;7c9cdcef-a47b-4fe8-b81b-58233c756185;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.52;48.85;93050;93330;93;Neuilly-sur-Marne (93);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.41;48.68;91201;91210;91;Draveil (91);Ile-De-France Mobilites;France;1;C;26244;48;OUI
5500675;a523d1f1-098a-4f25-be19-307999b866eb;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.81;48.90;77171;77450;77;Esbly (77);Ile-De-France Mobilites;France;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.29;48.76;92002;92160;92;Antony (92);Ile-De-France Mobilites;France;1;C;51546;57;OUI
5492446;8cc48b65-76df-4b5e-9d17-e21590c9851d;2022-01-01T02:00:00+01:00;2022-01-01;02:00:00;2.42;48.91;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.38;48.93;93066;93200;93;Saint-Denis (93);Ile-De-France Mobilites;France;1;C;3572;12;OUI
5500676;57eec974-8023-4498-9554-7d479b959d05;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.22;48.93;95063;95870;95;Bezons (95);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.03;48.78;78423;78180;78;Montigny-le-Bretonneux (78);Ile-De-France Mobilites;France;1;C;28092;35;OUI
5500678;d49cdcda-e089-417d-ae6c-d6a13edf6315;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.23;48.87;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.27;48.76;92019;92290;92;Châtenay-Malabry (92);Ile-De-France Mobilites;France;1;C;17790;31;OUI
5500679;b5991bcb-8a59-4970-a7ab-9e20bd760bf2;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.22;48.87;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.19;48.87;92063;92500;92;Rueil-Malmaison (92);Ile-De-France Mobilites;France;1;C;4352;15;OUI
5500682;01e579b0-111f-4080-8fd1-3539479bd03e;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.36;48.81;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.18;48.87;92063;92500;92;Rueil-Malmaison (92);Ile-De-France Mobilites;France;1;C;16342;37;OUI
5493719;ab7af939-cc97-4afd-a801-2969fa0c77c4;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.38;48.79;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.18;48.86;92063;92500;92;Rueil-Malmaison (92);Ile-De-France Mobilites;France;1;C;30684;52;OUI
5500680;c35cabfd-a91a-4998-940a-4fe645d187a1;2022-01-01T02:10:00+01:00;2022-01-01;02:10:00;2.22;48.87;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.19;48.87;92063;92500;92;Rueil-Malmaison (92);Ile-De-France Mobilites;France;1;C;4290;15;OUI
5500683;ba479c61-4007-47af-bb30-03a836d878e4;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.13;48.69;91272;91190;91;Gif-sur-Yvette (91);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.15;48.69;91122;91440;91;Bures-sur-Yvette (91);Ile-De-France Mobilites;France;1;C;2315;7;OUI
5493722;a58e9cff-550d-4545-9683-c9aee379773e;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.36;48.66;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;1;C;43761;60;OUI
5500684;ba479c61-4007-47af-bb30-03a836d878e4;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.12;48.69;91272;91190;91;Gif-sur-Yvette (91);Ile-De-France Mobilites;France;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.15;48.69;91122;91440;91;Bures-sur-Yvette (91);Ile-De-France Mobilites;France;1;C;2394;7;OUI
5500677;d627fe37-6f9c-438f-97a5-bdd7215ca09e;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.47;48.83;94052;94130;94;Nogent-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.38;48.79;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;9921;29;OUI
5493723;a58e9cff-550d-4545-9683-c9aee379773e;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.36;48.66;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;1;C;42368;60;OUI
5493721;a58e9cff-550d-4545-9683-c9aee379773e;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.36;48.66;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;1;C;42372;59;OUI
5493710;c85505bb-5fc7-43ee-9a2a-82732c45d2ba;2022-01-01T02:20:00+01:00;2022-01-01;02:20:00;2.53;48.82;94079;94350;94;Villiers-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.39;48.84;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;1;C;18491;35;OUI
5493725;8781363a-9458-4acc-aba1-684f77ee0bec;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;6.50;49.06;57313;57690;57;Hémilly (57);;France;1;C;36551;48;OUI
5513566;47cee8a6-7063-4d28-9dd9-a0ea38b6e1f6;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.37;48.80;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.19;48.86;92063;92500;92;Rueil-Malmaison (92);Ile-De-France Mobilites;France;1;C;17819;25;OUI
5500685;0d752994-29c6-4e59-b6de-2c6c8f20fa3a;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.27;48.98;95203;95600;95;Eaubonne (95);Ile-De-France Mobilites;France;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.29;48.97;95598;95230;95;Soisy-sous-Montmorency (95);Ile-De-France Mobilites;France;1;C;1663;6;OUI
5493720;32514a91-9b72-4bfb-a08a-8af159fae49c;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.48;48.89;93010;93140;93;Bondy (93);Ile-De-France Mobilites;France;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.37;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;28963;39;OUI
5493711;0520c428-7134-4bd3-b7a7-e6431c7d0ba4;2022-01-01T02:30:00+01:00;2022-01-01;02:30:00;2.30;48.81;92049;92120;92;Montrouge (92);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.31;48.77;92002;92160;92;Antony (92);Ile-De-France Mobilites;France;1;C;6854;27;OUI
5493733;b23f5983-d47b-48dd-8953-03571f9f3abb;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;6.58;49.10;57047;57690;57;Bambiderstroff (57);;France;1;C;39596;54;OUI
5500681;6dcf8722-c8c6-45bf-8493-788447f5341e;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.18;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;1.96;48.74;78397;78320;78;Le Mesnil-Saint-Denis (78);Ile-De-France Mobilites;France;1;C;30280;34;OUI
5500688;33894538-d8e1-4281-96f2-638c0a189921;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.38;49.00;95680;95400;95;Villiers-le-Bel (95);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.37;48.97;95585;95200;95;Sarcelles (95);Ile-De-France Mobilites;France;1;C;4088;11;OUI
5493740;ce448a7c-b665-456c-a5b6-546318414423;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.20;49.05;95256;95740;95;Frépillon (95);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.33;48.77;94038;94240;94;L'Haÿ-les-Roses (94);Ile-De-France Mobilites;France;1;C;45158;71;OUI
5493709;55db5e00-82c7-4549-85dc-d26e1500d6ec;2022-01-01T02:40:00+01:00;2022-01-01;02:40:00;2.38;49.00;95680;95400;95;Villiers-le-Bel (95);Ile-De-France Mobilites;France;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.36;48.97;95585;95200;95;Sarcelles (95);Ile-De-France Mobilites;France;1;C;3934;8;OUI
5500687;fc82fd3e-764b-4fe7-ad3f-04f563f806e6;2022-01-01T02:50:00+01:00;2022-01-01;02:50:00;2.13;48.78;78117;78530;78;Buc (78);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.26;48.71;91477;91120;91;Palaiseau (91);Ile-De-France Mobilites;France;1;C;18140;31;OUI
5493741;28af1ae1-67b4-4278-b7d9-4a23cbf9335e;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.67;49.07;77349;77280;77;Othis (77);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;3.02;48.98;77008;77440;77;Armentières-en-Brie (77);Ile-De-France Mobilites;France;1;C;34504;53;OUI
5500690;5840460a-a156-46bf-9e4b-00443b04222a;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.32;48.94;92078;92390;92;Villeneuve-la-Garenne (92);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.12;48.81;78646;78000;78;Versailles (78);Ile-De-France Mobilites;France;1;C;26394;43;OUI
5500689;d86b852e-004a-4379-89e6-be7f38229145;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.35;48.68;91589;91600;91;Savigny-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.33;48.65;91667;91360;91;Villemoisson-sur-Orge (91);Ile-De-France Mobilites;France;1;C;4230;13;OUI
5513565;b25d140c-5f5e-4502-abf0-06bb51654b71;2022-01-01T03:00:00+01:00;2022-01-01;03:00:00;2.45;48.88;93053;93130;93;Noisy-le-Sec (93);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.62;48.54;77285;77350;77;Le Mée-sur-Seine (77);Ile-De-France Mobilites;France;1;B;53953;45;OUI
5500686;04c6b2d7-7ad6-462a-bce9-629a4096897a;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;3.29;48.77;77182;77320;77;La Ferté-Gaucher (77);Ile-De-France Mobilites;France;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;3.03;48.82;77320;77120;77;Mouroux (77);Ile-De-France Mobilites;France;1;C;21469;27;OUI
5493731;84d3383d-ba24-4a18-816a-82f6c0673f12;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.13;49.04;95572;95310;95;Saint-Ouen-l'Aumône (95);Ile-De-France Mobilites;France;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.14;49.02;95488;95220;95;Pierrelaye (95);Ile-De-France Mobilites;France;1;C;6018;14;OUI
5493742;8a23d8de-7023-4c13-962c-a2a389f2531d;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.30;48.75;92002;92160;92;Antony (92);Ile-De-France Mobilites;France;2022-01-01T04:00:00+01:00;2022-01-01;04:00:00;2.64;48.84;77468;77200;77;Torcy (77);Ile-De-France Mobilites;France;1;C;35411;46;OUI
5500695;ed319f05-598c-4a60-9cea-982a9f39792f;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.21;49.02;95607;95150;95;Taverny (95);Ile-De-France Mobilites;France;2022-01-01T04:10:00+01:00;2022-01-01;04:10:00;2.38;48.79;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;39093;54;OUI
5500691;5b4a158b-6e6c-4b91-b270-c3003f225b1c;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.42;48.80;94002;94140;94;Alfortville (94);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.61;48.85;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;1;C;19845;38;OUI
5493726;8616d0f7-b2a5-458a-b20b-0e7ca84e05c7;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.21;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.23;48.93;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;1;C;3220;10;OUI
5500692;9125205c-cd7a-497c-9024-29eacfa6367c;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.03;48.95;78123;78570;78;Carrières-sous-Poissy (78);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.14;48.87;78190;78290;78;Croissy-sur-Seine (78);Ile-De-France Mobilites;France;1;C;13890;30;OUI
5493735;83127619-7102-4337-a64b-1fb8ce0bf80d;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.59;48.55;77067;77240;77;Cesson (77);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.63;48.73;77180;77150;77;Férolles-Attilly (77);Ile-De-France Mobilites;France;1;B;27410;36;OUI
5493734;57238364-2d34-436f-a4b1-3148a37f7f39;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.03;48.95;78123;78570;78;Carrières-sous-Poissy (78);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.13;48.86;78092;78380;78;Bougival (78);Ile-De-France Mobilites;France;1;C;14038;37;OUI
5493724;8616d0f7-b2a5-458a-b20b-0e7ca84e05c7;2022-01-01T03:10:00+01:00;2022-01-01;03:10:00;2.21;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.23;48.93;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;1;C;3649;12;OUI
5493744;40ded98b-45e2-438e-a88e-53bc8b2cc0b9;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.48;48.81;94042;94340;94;Joinville-le-Pont (94);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.66;48.85;77438;77400;77;Saint-Thibault-des-Vignes (77);Ile-De-France Mobilites;France;1;B;20512;27;OUI
5493739;ea1f90d2-f249-4d1c-a46a-3a3fc34e359b;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;6.17;49.05;57447;57155;57;Marly (57);Metz Metropole;France;1;C;15597;28;OUI
5500696;67c33177-aaf8-409a-989f-60682969660c;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.13;49.04;95572;95310;95;Saint-Ouen-l'Aumône (95);Ile-De-France Mobilites;France;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.14;49.02;95488;95220;95;Pierrelaye (95);Ile-De-France Mobilites;France;1;C;4854;10;OUI
5513567;840f58ca-b4ec-4c02-b3f2-9502dd8979f1;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.39;48.82;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.57;49.00;77291;77990;77;Le Mesnil-Amelot (77);Ile-De-France Mobilites;France;1;C;29686;31;OUI
5500697;c7d929c3-a0c6-4f82-acdb-1faca0d3b7fc;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;2.13;49.04;95572;95310;95;Saint-Ouen-l'Aumône (95);Ile-De-France Mobilites;France;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.14;49.02;95488;95220;95;Pierrelaye (95);Ile-De-France Mobilites;France;1;C;4854;10;OUI
5500700;e1d84882-aec5-4108-9377-44be4120630a;2022-01-01T03:20:00+01:00;2022-01-01;03:20:00;1.97;48.80;78490;78370;78;Plaisir (78);Ile-De-France Mobilites;France;2022-01-01T04:10:00+01:00;2022-01-01;04:10:00;2.25;48.89;92026;92400;92;Courbevoie (92);Ile-De-France Mobilites;France;1;C;31832;41;OUI
5500699;f0092956-9855-4c6d-b5b9-f47d8a8a4dba;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.50;48.87;93049;93360;93;Neuilly-Plaisance (93);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.65;48.85;77468;77200;77;Torcy (77);Ile-De-France Mobilites;France;1;C;14515;28;OUI
5500698;89760ff7-2ae8-4f77-a75a-c37bb971873d;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.37;48.89;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.33;48.89;75118;75018;75;Paris 18ème (75);Ile-De-France Mobilites;France;1;C;3383;14;OUI
5500702;0f8ea6cc-4cc5-4538-9c5b-d1221b829a4f;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.31;48.69;91161;91380;91;Chilly-Mazarin (91);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.26;48.68;91587;91160;91;Saulx-les-Chartreux (91);Ile-De-France Mobilites;France;1;C;4938;15;OUI
5500704;a36bb349-648a-42cb-bcf7-001e58ca19ef;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.47;48.81;94042;94340;94;Joinville-le-Pont (94);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.62;48.84;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;1;C;14987;24;OUI
5493737;d5f5b9c4-fc09-4483-9792-277b6ec7aeb3;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.37;48.89;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.33;48.89;75118;75018;75;Paris 18ème (75);Ile-De-France Mobilites;France;1;C;3890;15;OUI
5493745;c4a190a5-641a-40c5-86b5-4cd79afb2503;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.37;48.81;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T04:10:00+01:00;2022-01-01;04:10:00;2.72;48.83;77058;77600;77;Bussy-Saint-Georges (77);Ile-De-France Mobilites;France;1;C;30464;39;OUI
5493746;5a77c7c0-4a8e-4040-b815-5715eb8375b2;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;3.85;43.60;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-01T04:10:00+01:00;2022-01-01;04:10:00;3.45;43.64;34076;34800;34;Ceyras (34);Pays Cœur d'Hérault;France;1;C;37809;40;OUI
5493749;9e14783c-4e70-4ab2-989b-fc5cfe6b8f64;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.53;48.70;94047;94520;94;Mandres-les-Roses (94);Ile-De-France Mobilites;France;2022-01-01T04:20:00+01:00;2022-01-01;04:20:00;2.35;48.65;91434;91390;91;Morsang-sur-Orge (91);Ile-De-France Mobilites;France;1;C;24836;42;OUI
5513584;840f58ca-b4ec-4c02-b3f2-9502dd8979f1;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.33;48.81;94003;94110;94;Arcueil (94);Ile-De-France Mobilites;France;2022-01-01T04:00:00+01:00;2022-01-01;04:00:00;2.54;49.00;95527;95700;95;Roissy-en-France (95);Ile-De-France Mobilites;France;1;B;31399;31;OUI
5500693;4ceff64c-659b-40e1-9408-e585c9df06d0;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.21;49.02;95607;95150;95;Taverny (95);Ile-De-France Mobilites;France;2022-01-01T04:30:00+01:00;2022-01-01;04:30:00;2.39;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;40745;59;OUI
5500710;138d96be-d19d-4142-a62b-6370b8177b4e;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.27;48.75;92019;92290;92;Châtenay-Malabry (92);Ile-De-France Mobilites;France;2022-01-01T04:10:00+01:00;2022-01-01;04:10:00;2.54;48.81;94017;94500;94;Champigny-sur-Marne (94);Ile-De-France Mobilites;France;1;C;28884;44;OUI
5500703;0f8ea6cc-4cc5-4538-9c5b-d1221b829a4f;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.31;48.68;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.26;48.68;91587;91160;91;Saulx-les-Chartreux (91);Ile-De-France Mobilites;France;1;C;5464;14;OUI
5500706;fbf1f1e7-e9a9-44c1-a208-04e8982d17db;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.20;48.69;91471;91400;91;Orsay (91);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.16;48.72;91534;91400;91;Saclay (91);Ile-De-France Mobilites;France;1;C;5171;9;OUI
5500701;0f8ea6cc-4cc5-4538-9c5b-d1221b829a4f;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.31;48.69;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.26;48.68;91587;91160;91;Saulx-les-Chartreux (91);Ile-De-France Mobilites;France;1;C;5319;14;OUI
5493736;d5f5b9c4-fc09-4483-9792-277b6ec7aeb3;2022-01-01T03:30:00+01:00;2022-01-01;03:30:00;2.37;48.89;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T03:50:00+01:00;2022-01-01;03:50:00;2.33;48.89;75118;75018;75;Paris 18ème (75);Ile-De-France Mobilites;France;1;C;3891;15;OUI
5500708;f89b8774-45f1-4fce-a8bf-72b345a03b40;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.21;48.86;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T04:00:00+01:00;2022-01-01;04:00:00;2.23;48.82;92012;92100;92;Boulogne-Billancourt (92);Ile-De-France Mobilites;France;1;C;4838;19;OUI
5500709;f89b8774-45f1-4fce-a8bf-72b345a03b40;2022-01-01T03:40:00+01:00;2022-01-01;03:40:00;2.21;48.86;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T04:00:00+01:00;2022-01-01;04:00:00;2.23;48.82;92012;92100;92;Boulogne-Billancourt (92);Ile-De-France Mobilites;France;1;C;5037;19;OUI
